Ticker,Model,p,q,AIC,MAE,Relative MAE,alpha,beta,delta,persistence,tomorrow_volatility,converged,train size,test size
GNW,APARCH,2,1,17278.17261922144,1.7597684903173059,0.7974524799060481,0.05866484241731735,0.9413351595300882,1.4810079970126682,1.0000000019474804,9.073443636494108,True,3627,314
GNW,GARCH,1,2,17292.654613972903,1.900301726928678,0.8611361852693341,0.0898248556291038,0.3434823153703005,,1.0,10.383168873276883,True,3627,314
GNW,GARCH,1,1,17299.25925592037,1.9038963554276471,0.8627651185219843,0.05621950070687578,0.9436421605906269,,0.9998616612975026,10.028366748322817,True,3627,314
GNW,GARCH,2,1,17301.259256035268,1.903906503510445,0.862769717202912,0.05622033449863434,0.9436425145720082,,0.9998628490706425,10.02845118918735,True,3627,314
IAG,APARCH,1,1,19893.626965240244,2.1756146512271273,0.7157900918611118,0.04953478385296344,0.9504652161470366,1.5279186709923283,1.0,7.525734464321315,True,3845,314
IAG,EGARCH,1,1,19895.213194082728,2.2046369002609967,0.7253385834978325,0.10608195889336629,0.9915727774459874,,0.9915727774459874,7.423943895447753,True,3845,314
IAG,APARCH,1,2,19895.440596338798,2.171437151595433,0.714415669766908,0.05704473905207926,0.7755277450908629,1.5353523154689255,0.9999999999998143,7.467094913692656,True,3845,314
IAG,APARCH,2,1,19895.626965653417,2.1756036854889915,0.7157864840683884,0.0495369975193088,0.9504630025349199,1.5278590867683433,1.0000000000542286,7.525720048360058,True,3845,314
IAG,GARCH,1,1,19895.959053713592,2.1756493320198262,0.7158015020470919,0.04043795138839849,0.9537441624095487,,0.9941821137979472,7.620232756419677,True,3845,314
IAG,EGARCH,2,1,19897.180876757942,2.203013446681379,0.7248044576652861,0.11325695959604133,0.9916513735186876,,0.9916513735186876,7.381939997155353,True,3845,314
IAG,EGARCH,1,2,19897.183391764524,2.20317141291756,0.7248564294915666,0.11274033214212,0.9242265060265192,,0.9910771588579957,7.386651775997684,True,3845,314
IAG,GARCH,1,2,19897.643072414023,2.1696915192059905,0.7138413463830816,0.04910502820009259,0.7142015515485951,,0.9929939529146702,7.555246192860077,True,3845,314
IAG,GARCH,2,1,19897.959053687722,2.175652844861538,0.7158026577927982,0.04043831738814825,0.953744350930027,,0.9941826683181753,7.620269499792172,True,3845,314
KF,APARCH,1,1,17582.90290423767,0.9273199299114777,0.7592615310525883,0.07736732095469734,0.9226327754847126,0.9799309196227904,1.0000000964394098,4.875379489680059,True,4729,314
KF,EGARCH,1,1,17582.906588295715,0.9363093730986003,0.7666218154349336,0.12727484616200826,0.9907211569708481,,0.9907211569708481,4.885440603914925,True,4729,314
KF,APARCH,2,1,17583.737958412803,0.928627597586912,0.7603322098219458,0.05692324020591109,0.91830039339881,0.9860560228754756,1.0000006234709116,4.972775275608475,True,4729,314
KF,EGARCH,2,1,17584.561820911324,0.9367295139287084,0.7669658140481803,0.10702805915729116,0.9904442129507123,,0.9904442129507123,4.946179533851509,True,4729,314
KF,APARCH,1,2,17584.90290589509,0.9273242864335269,0.7592650980411696,0.07737794924210878,0.9226221455910748,0.9800224339390884,1.0000000948331835,4.87561621963451,True,4729,314
KF,EGARCH,1,2,17584.90658830681,0.9363118656727004,0.7666238562792705,0.12727592760062745,0.9907210713680649,,0.9907210713680765,4.885462771040745,True,4729,314
KF,GARCH,2,1,17638.445603646414,0.9834211900351578,0.8051955472227693,0.052872537870278166,0.894926121907408,,0.9872065743135044,6.0661182235174955,True,4729,314
KF,GARCH,1,1,17638.508644933543,0.9813830668931312,0.8035267935948421,0.08472229425773088,0.9038993587219237,,0.9886216529796547,5.923969534713442,True,4729,314
KF,GARCH,1,2,17640.50864468627,0.9813866831470841,0.8035297544742802,0.08472598912844807,0.9038945882713553,,0.9886205773998034,5.923984857762964,True,4729,314
LCUT,EGARCH,2,1,21578.63385405772,2.211757335110875,0.9431884308022301,0.38900963582770703,0.9865440051045051,,0.9865440051045051,6.290837065634302,True,4723,314
LCUT,APARCH,1,2,21579.712425767633,2.1706363718538193,0.9256526839136348,0.2112132526519266,0.5342451743658734,0.9828589233616991,0.9999999999999998,5.559683615585525,True,4723,314
LCUT,APARCH,1,1,21585.231484050404,2.201115108381572,0.9386501277209159,0.1858608869102106,0.8141391130897642,0.9736727533040627,0.9999999999999748,5.414036016777153,True,4723,314
LCUT,APARCH,2,1,21587.231484446675,2.2011252060281437,0.9386544337916017,0.1858641490339826,0.8141358493229661,0.9736798957975067,0.9999999997565844,5.4140270127958905,True,4723,314
LCUT,EGARCH,1,2,21599.811095175406,2.250888150994374,0.9598754932766125,0.2714600236540601,0.6266939301438722,,0.9689890032356556,6.551095967296408,True,4723,314
LCUT,EGARCH,1,1,21608.369756118846,2.270224148737981,0.9681211941409316,0.21346704932429952,0.973789130119083,,0.973789130119083,6.59229151473533,True,4723,314
LCUT,GARCH,1,2,21616.23076982316,2.288548735875345,0.9759355860332152,0.27223467234604587,0.45611910634472286,,0.9992622156176669,6.5959553515383655,True,4723,314
LCUT,GARCH,1,1,21621.733109936944,2.3010695604309515,0.9812750040052869,0.2386951003033312,0.7596594129754066,,0.9983545132787378,6.096158859906163,True,4723,314
LCUT,GARCH,2,1,21623.73310967208,2.3010289873992265,0.981257701919964,0.23869468132704788,0.759651987985823,,0.9983466693158372,6.095923888466453,True,4723,314
MINI,EGARCH,2,1,21239.88323386661,1.4109261089476732,0.8483227761890327,0.24357977151639226,0.9921792631813255,,0.9921792631813255,5.042299776428767,True,4730,314
MINI,APARCH,1,2,21247.716803653897,1.4154839661678307,0.8510631989978226,0.09157732537071255,0.370733910188183,0.8853851122795926,0.9999999999999999,6.277471119126281,True,4730,314
MINI,EGARCH,1,2,21251.595560566515,1.4180697445425827,0.8526179045742296,0.15280285831934004,0.41046235111589086,,0.983276270283935,5.883207789294292,True,4730,314
MINI,APARCH,1,1,21254.05644666594,1.4217787423790056,0.8548479486010001,0.06035354489349326,0.9396464551065068,0.8711048500865687,1.0,6.405465209499467,True,4730,314
MINI,APARCH,2,1,21256.05644798097,1.4217823452899025,0.8548501148599948,0.06035110819469353,0.9396488953276824,0.8709701310415684,1.000000003522376,6.405365684668932,True,4730,314
MINI,EGARCH,1,1,21258.719853922055,1.4260674530762159,0.8574265464041427,0.09549918291128723,0.9893116097166976,,0.9893116097166976,5.9926680019671466,True,4730,314
MINI,GARCH,1,2,21300.913965859767,1.4860674530501075,0.8935016932360037,0.04310816480653516,0.2992315955780827,,0.9819865462261849,5.689633049442668,True,4730,314
MINI,GARCH,1,1,21306.496644556682,1.4968876245790166,0.9000073478496898,0.02483987173190856,0.964571785535506,,0.9894116572674146,5.665240506699214,True,4730,314
MINI,GARCH,2,1,21308.496644586616,1.4968890467958622,0.9000082029610491,0.024839815930118792,0.9645722219559972,,0.989412037886116,5.665246489462839,True,4730,314
NMIH,EGARCH,2,1,5279.049548410744,1.6594976604986973,0.811532534350565,0.22636362782445074,0.9849446319264396,,0.9849446319264396,6.188615075605604,True,1245,314
NMIH,EGARCH,1,1,5280.09607825356,1.6285618027788884,0.7964041882159157,0.10679886780391414,0.966924845395815,,0.966924845395815,6.659295895868319,True,1245,314
NMIH,APARCH,1,1,5280.981270623595,1.6150971559765526,0.7898196661622051,0.06722212537786787,0.9155737750367503,0.8455318328898471,0.9827959004146182,7.539123056962677,True,1245,314
NMIH,EGARCH,1,2,5281.2876556501615,1.6284983346380477,0.796373150834898,0.15205089807790576,0.44761250847586603,,0.95695943883116,6.647853017402439,True,1245,314
NMIH,APARCH,1,2,5282.460339425928,1.6174342477420585,0.7909625578026193,0.08431534854520155,0.5716414084739857,0.8330155711551545,0.9814097805189252,7.50135367403428,True,1245,314
NMIH,APARCH,2,1,5282.981270833315,1.6151009395114269,0.7898215163978026,0.0672260302630669,0.9155682840805468,0.8454932279312906,0.9827943143436138,7.53922179600138,True,1245,314
NMIH,GARCH,1,1,5286.739781548308,1.8946261621205724,0.9265157810048023,0.0,0.9979398488092717,,0.9979398488092717,2.7679075576942838,True,1245,314
NMIH,GARCH,1,2,5288.701672643495,1.8956213354822409,0.9270024436735945,0.0,0.0,,0.9959117259070916,2.7698249124725525,True,1245,314
NMIH,GARCH,2,1,5288.739781500255,1.8946111027968138,0.9265084166490297,1.266023386825258e-10,0.9979399074193301,,0.9979399075459324,2.7678834345742898,True,1245,314
NZF,EGARCH,2,1,7408.471051800754,0.4490527933668314,0.7786432073355274,0.4330776899026288,0.9779807150682648,,0.9779807150682648,3.3094851545701904,True,4292,314
NZF,GARCH,1,2,7409.913050792744,0.4616700211432815,0.8005210774850011,0.17776449329226796,0.5350163419385893,,0.9668566097049456,4.460737489715001,True,4292,314
NZF,APARCH,1,2,7410.0392736765825,0.45862993972812516,0.7952496733681031,0.18570114897936904,0.546067621041406,1.681908517083859,0.9856818417377292,4.3312132593144606,True,4292,314
NZF,GARCH,1,1,7415.13568127346,0.46535008379901693,0.8069021886411603,0.14771941889841342,0.824804921653621,,0.9725243405520344,4.501597967002084,True,4292,314
NZF,APARCH,1,1,7415.472250651205,0.4622865702603336,0.8015901539701554,0.15484877030671393,0.8323644084828699,1.6944475668546954,0.9872131787895838,4.388082506903214,True,4292,314
NZF,GARCH,2,1,7417.135681219612,0.46534936704042146,0.8069009458046388,0.14771809464486346,0.8248059581893027,,0.9725240528500092,4.501596227035047,True,4292,314
